,id,anios_estudiados,barrio,categoria_de_trabajo,edad,educacion_alcanzada,estado_marital,ganancia_perdida_declarada_bolsa_argentina,genero,horas_trabajo_registradas,religion,representatividad_poblacional,rol_familiar_registrado,trabajo,tiene_alto_valor_adquisitivo
2326,2327,13,Palermo,relacion_de_dependencia,32,4_anio,matrimonio_civil,0,hombre,30,cristianismo,112139,casado,ventas,0
2327,2328,11,Palermo,relacion_de_dependencia,18,2_anio,sin_matrimonio,0,mujer,10,cristianismo,244571,con_hijos,entretenimiento,0
2328,2329,13,Palermo,relacion_de_dependencia,36,4_anio,matrimonio_civil,0,hombre,40,cristianismo,220696,casado,inspector,0
2329,2330,18,Palermo,relacion_de_dependencia,50,universidad_4_anio,matrimonio_civil,0,hombre,55,cristianismo,135102,casado,directivo_gerente,1
2330,2331,14,Palermo,relacion_de_dependencia,24,5_anio,matrimonio_civil,7298,hombre,60,cristianismo,209417,casado,ventas,1
2331,2332,17,Palermo,relacion_de_dependencia,43,universidad_3_anio,pareja_no_presente,0,mujer,20,cristianismo,199689,soltero_a,ventas,0
2332,2333,14,Palermo,relacion_de_dependencia,27,5_anio,sin_matrimonio,0,hombre,40,cristianismo,240172,sin_familia,ventas,0
2333,2334,10,Palermo,No respondio,17,1_anio,sin_matrimonio,0,mujer,30,cristianismo,94492,con_hijos,No respondio,0
2334,2335,17,Palermo,relacion_de_dependencia,29,universidad_3_anio,matrimonio_civil,-1977,hombre,45,cristianismo,188564,casado,profesional_especializado,1
2335,2336,14,Palermo,relacion_de_dependencia,19,5_anio,sin_matrimonio,0,hombre,25,cristianismo,264527,con_hijos,otros,0
2336,2337,15,Palermo,relacion_de_dependencia,38,universidad_1_anio,matrimonio_civil,0,hombre,50,cristianismo,189922,casado,ventas,0
2337,2338,10,Palermo,relacion_de_dependencia,64,1_anio,matrimonio_civil,0,hombre,50,cristianismo,182044,casado,transporte,0
2338,2339,14,Palermo,monotibutista,31,5_anio,sin_matrimonio,4650,hombre,40,judaismo,271173,con_hijos,reparador,0
2339,2340,15,Palermo,relacion_de_dependencia,30,universidad_1_anio,pareja_no_presente,0,hombre,40,cristianismo,203034,sin_familia,reparador,0
2340,2341,17,Parque Avellaneda,relacion_de_dependencia,30,universidad_3_anio,matrimonio_civil,0,mujer,40,cristianismo,100734,otro,directivo_gerente,1
2341,2342,17,La Boca,relacion_de_dependencia,33,universidad_3_anio,matrimonio_civil,15024,hombre,40,cristianismo,169269,casado,profesional_especializado,1
2342,2343,14,Palermo,relacion_de_dependencia,59,5_anio,divorciado,0,mujer,40,cristianismo,24244,sin_familia,otros,0
2343,2344,18,Palermo,relacion_de_dependencia,40,universidad_4_anio,matrimonio_civil,0,hombre,50,cristianismo,132222,casado,profesional_especializado,1
2344,2345,14,Palermo,relacion_de_dependencia,27,5_anio,sin_matrimonio,4865,mujer,40,cristianismo,199118,sin_familia,entretenimiento,0
2345,2346,17,Parque Chacabuco,relacion_de_dependencia,34,universidad_3_anio,matrimonio_civil,0,hombre,45,cristianismo,223212,casado,profesional_especializado,1
2346,2347,14,Palermo,relacion_de_dependencia,27,5_anio,matrimonio_civil,0,hombre,50,cristianismo,284859,casado,limpiador,0
2347,2348,14,Palermo,relacion_de_dependencia,23,5_anio,sin_matrimonio,0,mujer,35,cristianismo,112854,otro,ventas,0
2348,2349,18,Palermo,empleadao_estatal,41,universidad_4_anio,sin_matrimonio,0,hombre,40,judaismo,92968,sin_familia,soporte_tecnico,0
2349,2350,13,Otro Barrio,relacion_de_dependencia,36,4_anio,matrimonio_civil,0,hombre,40,cristianismo,181553,casado,otros,0
2350,2351,14,Palermo,relacion_de_dependencia,25,5_anio,sin_matrimonio,0,hombre,20,cristianismo,266668,con_hijos,directivo_gerente,0
2351,2352,17,Palermo,relacion_de_dependencia,33,universidad_3_anio,matrimonio_civil,0,hombre,55,cristianismo,29144,casado,directivo_gerente,1
2352,2353,17,Palermo,monotibutista,26,universidad_3_anio,sin_matrimonio,0,hombre,60,cristianismo,389856,sin_familia,ventas,0
2353,2354,15,Palermo,relacion_de_dependencia,42,universidad_1_anio,matrimonio_civil,0,hombre,40,cristianismo,111589,casado,directivo_gerente,1
2354,2355,14,Palermo,relacion_de_dependencia,25,5_anio,sin_matrimonio,0,hombre,40,cristianismo,232938,soltero_a,sector_primario,0
2355,2356,13,Palermo,relacion_de_dependencia,45,4_anio,matrimonio_civil,3103,hombre,40,cristianismo,103540,casado,profesional_especializado,1
2356,2357,13,Palermo,relacion_de_dependencia,59,4_anio,separado,0,mujer,37,cristianismo,249814,sin_familia,otros,0
2357,2358,17,Palermo,relacion_de_dependencia,26,universidad_3_anio,matrimonio_civil,0,hombre,40,cristianismo,30776,casado,ventas,1
2358,2359,14,Palermo,relacion_de_dependencia,20,5_anio,sin_matrimonio,0,mujer,40,cristianismo,184779,sin_familia,entretenimiento,0
2359,2360,19,Almagro,monotibutista,53,universiada_5_anio,matrimonio_civil,0,hombre,40,budismo,93449,casado,profesional_especializado,1
2360,2361,13,Palermo,empleado_municipal,32,4_anio,sin_matrimonio,0,hombre,40,cristianismo,178107,con_hijos,sector_primario,0
2361,2362,13,Palermo,relacion_de_dependencia,22,4_anio,sin_matrimonio,0,hombre,35,otro,198956,soltero_a,limpiador,0
2362,2363,17,Palermo,relacion_de_dependencia,53,universidad_3_anio,divorciado,0,hombre,45,cristianismo,130143,sin_familia,ventas,0
2363,2364,14,Palermo,relacion_de_dependencia,47,5_anio,divorciado,0,mujer,40,cristianismo,171807,sin_familia,soporte_tecnico,0
2364,2365,1,Belgrano,No respondio,21,preescolar,matrimonio_civil,0,mujer,40,cristianismo,436431,otro,No respondio,0
2365,2366,10,Palermo,relacion_de_dependencia,17,1_anio,sin_matrimonio,0,mujer,15,cristianismo,162205,con_hijos,limpiador,0
2366,2367,14,Palermo,relacion_de_dependencia,48,5_anio,matrimonio_civil,0,hombre,40,cristianismo,97470,casado,directivo_gerente,1
2367,2368,15,Palermo,monotibutista,32,universidad_1_anio,sin_matrimonio,0,mujer,7,cristianismo,158603,soltero_a,ventas,0
2368,2369,13,Palermo,relacion_de_dependencia,58,4_anio,matrimonio_civil,0,hombre,40,cristianismo,348430,casado,reparador,0
2369,2370,4,Palermo,relacion_de_dependencia,72,1-4_grado,matrimonio_civil,0,hombre,36,judaismo,109385,casado,otros,0
2370,2371,18,Palermo,relacion_de_dependencia,45,universidad_4_anio,divorciado,0,hombre,38,cristianismo,188998,sin_familia,profesional_especializado,0
2371,2372,13,Palermo,relacion_de_dependencia,41,4_anio,matrimonio_civil,0,hombre,40,cristianismo,210591,casado,inspector,0
2372,2373,13,Palermo,monotibutista,66,4_anio,matrimonio_civil,0,hombre,42,cristianismo,37170,casado,entretenimiento,0
2373,2374,18,Palermo,relacion_de_dependencia,34,universidad_4_anio,sin_matrimonio,0,mujer,50,cristianismo,169583,sin_familia,directivo_gerente,0
2374,2375,13,Palermo,relacion_de_dependencia,33,4_anio,divorciado,0,mujer,40,judaismo,180624,soltero_a,inspector,0
2375,2376,17,Palermo,relacion_de_dependencia,47,universidad_3_anio,sin_matrimonio,0,mujer,50,cristianismo,186311,sin_familia,directivo_gerente,0
2376,2377,17,Palermo,relacion_de_dependencia,35,universidad_3_anio,sin_matrimonio,0,hombre,35,cristianismo,106471,sin_familia,reparador,0
2377,2378,16,Palermo,relacion_de_dependencia,27,universidad_2_anio,matrimonio_civil,0,hombre,40,cristianismo,37302,casado,inspector,0
2378,2379,14,Palermo,relacion_de_dependencia,49,5_anio,matrimonio_civil,0,hombre,40,cristianismo,91608,casado,reparador,0
2379,2380,13,Palermo,relacion_de_dependencia,36,4_anio,divorciado,0,mujer,40,judaismo,263896,soltero_a,entretenimiento,0
2380,2381,16,Palermo,relacion_de_dependencia,25,universidad_2_anio,sin_matrimonio,0,mujer,38,cristianismo,335376,con_hijos,entretenimiento,0
2381,2382,13,Palermo,relacion_de_dependencia,38,4_anio,sin_matrimonio,0,hombre,40,cristianismo,186531,sin_familia,inspector,0
2382,2383,14,Palermo,empleado_provincial,21,5_anio,sin_matrimonio,0,hombre,30,cristianismo,42706,con_hijos,entretenimiento,0
2383,2384,13,Palermo,relacion_de_dependencia,29,4_anio,sin_matrimonio,0,mujer,45,cristianismo,180115,sin_familia,soporte_tecnico,0
2384,2385,16,Palermo,relacion_de_dependencia,42,universidad_2_anio,divorciado,0,hombre,40,cristianismo,191196,sin_familia,entretenimiento,0
2385,2386,17,Palermo,relacion_de_dependencia,28,universidad_3_anio,divorciado,0,hombre,40,cristianismo,209109,sin_familia,directivo_gerente,0
2386,2387,14,Palermo,relacion_de_dependencia,26,5_anio,sin_matrimonio,0,hombre,30,cristianismo,199224,sin_familia,limpiador,0
2387,2388,19,Palermo,empleado_provincial,65,universiada_5_anio,matrimonio_civil,2653,hombre,8,cristianismo,42488,casado,directivo_gerente,1
2388,2389,14,Palermo,monotibutista,19,5_anio,sin_matrimonio,0,hombre,40,cristianismo,63574,con_hijos,sector_primario,0
2389,2390,14,Palermo,relacion_de_dependencia,22,5_anio,sin_matrimonio,0,hombre,40,cristianismo,227943,con_hijos,seguridad,0
2390,2391,14,Palermo,relacion_de_dependencia,54,5_anio,matrimonio_civil,7298,hombre,40,cristianismo,297551,casado,reparador,1
2391,2392,17,Palermo,relacion_de_dependencia,46,universidad_3_anio,matrimonio_civil,0,hombre,77,cristianismo,343579,casado,reparador,0
2392,2393,13,Palermo,relacion_de_dependencia,34,4_anio,sin_matrimonio,2202,hombre,99,cristianismo,230246,sin_familia,reparador,0
2393,2394,13,Palermo,monotibutista,57,4_anio,matrimonio_civil,0,hombre,20,cristianismo,110199,casado,sector_primario,0
2394,2395,17,Palermo,relacion_de_dependencia,32,universidad_3_anio,sin_matrimonio,0,mujer,45,cristianismo,178691,con_hijos,directivo_gerente,0
2395,2396,17,Villa Urquiza,monotibutista,36,universidad_3_anio,matrimonio_civil,0,hombre,40,cristianismo,165855,casado,ventas,0
2396,2397,15,Palermo,relacion_de_dependencia,34,universidad_1_anio,matrimonio_civil,0,mujer,27,ateismo,27565,casada,reparador,0
2397,2398,13,Palermo,relacion_de_dependencia,54,4_anio,matrimonio_civil,-1628,hombre,40,cristianismo,220115,casado,reparador,0
2398,2399,11,Palermo,relacion_de_dependencia,34,2_anio,divorciado,0,mujer,37,judaismo,113751,con_hijos,ventas,0
2399,2400,6,Palermo,relacion_de_dependencia,72,5-6_grado,matrimonio_civil,0,hombre,36,judaismo,128793,casado,otros,0
2400,2401,13,Palermo,relacion_de_dependencia,23,4_anio,matrimonio_civil,0,hombre,40,cristianismo,97472,casado,reparador,0
2401,2402,6,Santa Rita,relacion_de_dependencia,53,5-6_grado,matrimonio_civil,7688,hombre,10,cristianismo,153064,casado,directivo_gerente,0
2402,2403,11,Palermo,relacion_de_dependencia,57,2_anio,matrimonio_civil,0,hombre,40,cristianismo,190488,casado,reparador,0
2403,2404,14,Palermo,empleado_municipal,22,5_anio,sin_matrimonio,0,hombre,20,budismo,326283,con_hijos,directivo_gerente,0
2404,2405,14,Palermo,relacion_de_dependencia,40,5_anio,matrimonio_civil,0,hombre,40,cristianismo,61287,casado,soporte_tecnico,1
2405,2406,14,Palermo,relacion_de_dependencia,31,5_anio,matrimonio_civil,0,hombre,40,cristianismo,214288,casado,reparador,0
2406,2407,14,Palermo,relacion_de_dependencia,18,5_anio,sin_matrimonio,0,mujer,32,cristianismo,198856,con_hijos,otros,0
2407,2408,14,Palermo,empleadao_estatal,51,5_anio,matrimonio_civil,0,hombre,44,cristianismo,914061,casado,entretenimiento,1
2408,2409,16,Palermo,relacion_de_dependencia,24,universidad_2_anio,sin_matrimonio,0,hombre,25,cristianismo,186648,con_hijos,ventas,0
2409,2410,17,Palermo,relacion_de_dependencia,49,universidad_3_anio,matrimonio_civil,0,hombre,60,cristianismo,350759,casado,ventas,1
2410,2411,6,Palermo,No respondio,76,5-6_grado,matrimonio_civil,0,hombre,8,cristianismo,197988,casado,No respondio,0
2411,2412,13,Palermo,relacion_de_dependencia,37,4_anio,matrimonio_civil,0,hombre,40,cristianismo,188571,casado,transporte,0
2412,2413,13,Palermo,relacion_de_dependencia,29,4_anio,divorciado,0,mujer,45,cristianismo,112776,soltero_a,directivo_gerente,0
2413,2414,13,Palermo,relacion_de_dependencia,21,4_anio,sin_matrimonio,0,hombre,53,cristianismo,100345,con_hijos,reparador,0
2414,2415,17,Palermo,relacion_de_dependencia,49,universidad_3_anio,matrimonio_civil,0,hombre,40,cristianismo,291783,casado,ventas,1
2415,2416,13,Palermo,No respondio,69,4_anio,matrimonio_civil,0,hombre,40,cristianismo,156387,casado,No respondio,0
2416,2417,13,Palermo,No respondio,38,4_anio,matrimonio_civil,0,hombre,40,judaismo,295166,casado,No respondio,0
2417,2418,18,Palermo,relacion_de_dependencia,44,universidad_4_anio,sin_matrimonio,0,mujer,40,judaismo,132849,soltero_a,reparador,0
2418,2419,14,Palermo,relacion_de_dependencia,31,5_anio,divorciado,0,hombre,40,judaismo,300497,soltero_a,directivo_gerente,0
2419,2420,18,Palermo,relacion_de_dependencia,54,universidad_4_anio,separado,0,hombre,40,cristianismo,338089,sin_familia,directivo_gerente,1
2420,2421,13,Palermo,relacion_de_dependencia,26,4_anio,sin_matrimonio,0,mujer,50,cristianismo,104257,sin_familia,otros,0
2421,2422,17,Palermo,relacion_de_dependencia,40,universidad_3_anio,sin_matrimonio,0,mujer,50,cristianismo,112247,sin_familia,directivo_gerente,0
2422,2423,18,Palermo,empleadao_estatal,41,universidad_4_anio,sin_matrimonio,0,mujer,40,cristianismo,73070,otro,profesional_especializado,0
2423,2424,20,Palermo,responsable_inscripto,48,universiada_6_anio,matrimonio_civil,-1902,hombre,50,cristianismo,49298,casado,profesional_especializado,1
2424,2425,18,Palermo,empleado_municipal,51,universidad_4_anio,matrimonio_civil,7298,hombre,40,cristianismo,289390,casado,profesional_especializado,1
2425,2426,14,Palermo,relacion_de_dependencia,36,5_anio,matrimonio_civil,0,hombre,60,cristianismo,219546,casado,directivo_gerente,1
2426,2427,13,Palermo,relacion_de_dependencia,35,4_anio,sin_matrimonio,0,mujer,40,cristianismo,194490,sin_familia,reparador,0
2427,2428,18,Palermo,relacion_de_dependencia,32,universidad_4_anio,divorciado,0,mujer,50,cristianismo,358655,sin_familia,ventas,0
2428,2429,17,Palermo,relacion_de_dependencia,39,universidad_3_anio,matrimonio_civil,0,hombre,52,cristianismo,286026,casado,reparador,0
2429,2430,18,Palermo,relacion_de_dependencia,55,universidad_4_anio,viudo_a,0,mujer,40,cristianismo,401473,sin_familia,directivo_gerente,1
2430,2431,13,Palermo,relacion_de_dependencia,26,4_anio,sin_matrimonio,0,hombre,40,cristianismo,197967,con_hijos,reparador,0
2431,2432,10,Palermo,empleado_municipal,46,1_anio,divorciado,0,mujer,20,cristianismo,216647,soltero_a,seguridad,0
2432,2433,13,Palermo,monotibutista,70,4_anio,matrimonio_civil,0,mujer,24,cristianismo,355536,casada,soporte_tecnico,0
2433,2434,14,Palermo,relacion_de_dependencia,20,5_anio,sin_matrimonio,0,mujer,30,cristianismo,193130,con_hijos,entretenimiento,0
2434,2435,17,Palermo,responsable_inscripto,46,universidad_3_anio,matrimonio_civil,0,hombre,10,cristianismo,67725,casado,directivo_gerente,1
2435,2436,13,Palermo,relacion_de_dependencia,35,4_anio,divorciado,0,hombre,40,cristianismo,209629,sin_familia,directivo_gerente,0
2436,2437,13,Palermo,relacion_de_dependencia,20,4_anio,sin_matrimonio,0,mujer,40,judaismo,143964,con_hijos,otros,0
2437,2438,14,Palermo,responsable_inscripto,57,5_anio,matrimonio_civil,99999,hombre,60,cristianismo,249072,casado,directivo_gerente,1
2438,2439,10,Palermo,No respondio,64,1_anio,matrimonio_civil,0,hombre,50,cristianismo,285742,casado,No respondio,0
2439,2440,18,Palermo,monotibutista,63,universidad_4_anio,matrimonio_civil,0,hombre,60,cristianismo,130221,casado,ventas,0
2440,2441,14,Palermo,empleadao_estatal,21,5_anio,sin_matrimonio,0,mujer,30,judaismo,201815,con_hijos,entretenimiento,0
2441,2442,17,Palermo,empleado_municipal,43,universidad_3_anio,matrimonio_civil,0,hombre,45,cristianismo,67243,casado,seguridad,1
2442,2443,16,Palermo,relacion_de_dependencia,35,universidad_2_anio,sin_matrimonio,0,hombre,38,cristianismo,202263,sin_familia,directivo_gerente,0
2443,2444,14,Palermo,relacion_de_dependencia,21,5_anio,sin_matrimonio,0,mujer,29,cristianismo,122048,con_hijos,entretenimiento,0
2444,2445,13,Palermo,relacion_de_dependencia,23,4_anio,sin_matrimonio,0,hombre,38,cristianismo,231866,con_hijos,limpiador,0
2445,2446,16,Palermo,relacion_de_dependencia,35,universidad_2_anio,matrimonio_civil,0,hombre,45,cristianismo,211440,casado,profesional_especializado,1
2446,2447,15,Palermo,relacion_de_dependencia,28,universidad_1_anio,sin_matrimonio,0,hombre,40,ateismo,25955,soltero_a,profesional_especializado,0
2447,2448,13,Palermo,No respondio,61,4_anio,matrimonio_civil,0,hombre,40,judaismo,274499,casado,No respondio,0
2448,2449,10,Mataderos,monotibutista,45,1_anio,matrimonio_civil,0,hombre,40,judaismo,305474,casado,reparador,0
2449,2450,10,Palermo,empleado_municipal,73,1_anio,matrimonio_civil,0,hombre,5,cristianismo,222702,casado,sector_primario,0
2450,2451,13,Palermo,empleado_provincial,33,4_anio,matrimonio_civil,0,hombre,40,cristianismo,120460,casado,reparador,0
2451,2452,15,Palermo,relacion_de_dependencia,25,universidad_1_anio,separado,0,mujer,34,cristianismo,31657,sin_familia,otros,0
2452,2453,14,Palermo,relacion_de_dependencia,19,5_anio,sin_matrimonio,0,mujer,40,cristianismo,327079,con_hijos,entretenimiento,0
2453,2454,11,Palermo,relacion_de_dependencia,42,2_anio,matrimonio_civil,0,hombre,47,cristianismo,234633,casado,transporte,0
2454,2455,17,Palermo,relacion_de_dependencia,27,universidad_3_anio,matrimonio_civil,7688,hombre,45,cristianismo,203776,casado,ventas,1
2455,2456,17,Palermo,responsable_inscripto,24,universidad_3_anio,sin_matrimonio,0,mujer,20,cristianismo,242138,con_hijos,ventas,0
2456,2457,14,Palermo,relacion_de_dependencia,19,5_anio,sin_matrimonio,0,mujer,25,cristianismo,276937,con_hijos,ventas,0
2457,2458,13,Palermo,relacion_de_dependencia,36,4_anio,separado,0,mujer,38,cristianismo,117528,soltero_a,entretenimiento,0
2458,2459,13,Palermo,monotibutista,41,4_anio,matrimonio_civil,0,hombre,50,cristianismo,171351,casado,reparador,0
2459,2460,14,Palermo,relacion_de_dependencia,43,5_anio,sin_matrimonio,0,hombre,40,cristianismo,138471,sin_familia,entretenimiento,0
2460,2461,18,Palermo,empleado_municipal,40,universidad_4_anio,matrimonio_civil,0,hombre,35,cristianismo,329341,casado,directivo_gerente,1
2461,2462,13,Palermo,relacion_de_dependencia,57,4_anio,divorciado,-1876,mujer,38,cristianismo,62539,soltero_a,entretenimiento,0
2462,2463,13,Palermo,relacion_de_dependencia,58,4_anio,divorciado,0,mujer,40,cristianismo,265579,sin_familia,entretenimiento,0
2463,2464,14,Palermo,relacion_de_dependencia,22,5_anio,sin_matrimonio,0,mujer,35,cristianismo,218215,con_hijos,entretenimiento,0
2464,2465,14,Palermo,empleadao_estatal,39,5_anio,matrimonio_civil,0,hombre,48,cristianismo,116369,casado,entretenimiento,1
2465,2466,1,Belgrano,relacion_de_dependencia,24,preescolar,sin_matrimonio,0,hombre,40,cristianismo,403107,sin_familia,entretenimiento,0
2466,2467,19,Palermo,empleado_provincial,29,universiada_5_anio,sin_matrimonio,4787,mujer,40,cristianismo,103389,sin_familia,profesional_especializado,0
2467,2468,13,Palermo,empleado_provincial,26,4_anio,matrimonio_civil,0,hombre,40,cristianismo,624006,casado,otros,0
2468,2469,13,Palermo,relacion_de_dependencia,27,4_anio,sin_matrimonio,0,hombre,40,cristianismo,344094,con_hijos,reparador,0
2469,2470,13,Palermo,responsable_inscripto,67,4_anio,matrimonio_civil,0,hombre,45,cristianismo,147377,casado,directivo_gerente,1
2470,2471,13,Palermo,relacion_de_dependencia,49,4_anio,matrimonio_civil,5013,hombre,50,judaismo,90579,casado,reparador,0
2471,2472,13,Palermo,relacion_de_dependencia,47,4_anio,matrimonio_civil,0,mujer,35,cristianismo,91972,casada,servicio_domestico,0
2472,2473,11,Palermo,monotibutista,59,2_anio,matrimonio_civil,0,hombre,70,cristianismo,275236,casado,ventas,0
2473,2474,13,Palermo,relacion_de_dependencia,23,4_anio,sin_matrimonio,0,hombre,40,cristianismo,340432,sin_familia,reparador,0
2474,2475,15,Palermo,relacion_de_dependencia,35,universidad_1_anio,matrimonio_civil,3103,hombre,50,cristianismo,158592,casado,directivo_gerente,1
2475,2476,13,Palermo,relacion_de_dependencia,48,4_anio,matrimonio_civil,0,hombre,55,cristianismo,278303,casado,reparador,0
