,categoria_de_trabajo,estado_marital,genero,trabajo,tiene_alto_valor_adquisitivo
5244,5.0,1.0,0.0,1.0,0
5245,0.0,2.0,1.0,0.0,0
5246,5.0,0.0,0.0,14.0,0
5247,5.0,1.0,0.0,14.0,0
5248,3.0,1.0,0.0,10.0,0
5249,5.0,0.0,1.0,3.0,0
5250,2.0,1.0,0.0,7.0,1
5251,5.0,5.0,0.0,12.0,0
5252,5.0,1.0,0.0,6.0,0
5253,5.0,0.0,1.0,11.0,0
5254,2.0,0.0,0.0,8.0,0
5255,5.0,1.0,0.0,9.0,0
5256,0.0,5.0,0.0,0.0,0
5257,5.0,0.0,0.0,8.0,0
5258,1.0,1.0,0.0,2.0,0
5259,5.0,1.0,1.0,6.0,0
5260,5.0,1.0,0.0,8.0,0
5261,5.0,0.0,1.0,5.0,0
5262,5.0,4.0,1.0,12.0,1
5263,5.0,4.0,1.0,11.0,0
5264,5.0,1.0,1.0,1.0,0
5265,6.0,1.0,0.0,1.0,0
5266,5.0,1.0,0.0,1.0,0
5267,5.0,1.0,0.0,1.0,0
5268,5.0,1.0,0.0,1.0,1
5269,4.0,0.0,1.0,6.0,0
5270,5.0,5.0,1.0,7.0,0
5271,4.0,5.0,0.0,1.0,1
5272,1.0,5.0,0.0,3.0,0
5273,5.0,5.0,0.0,4.0,0
5274,2.0,5.0,0.0,7.0,0
5275,5.0,5.0,1.0,6.0,0
5276,4.0,1.0,0.0,9.0,0
5277,5.0,5.0,1.0,3.0,0
5278,5.0,5.0,0.0,13.0,0
5279,3.0,1.0,0.0,7.0,1
5280,5.0,1.0,1.0,7.0,0
5281,5.0,1.0,1.0,3.0,0
5282,5.0,0.0,1.0,3.0,0
5283,5.0,5.0,0.0,1.0,0
5284,5.0,1.0,0.0,10.0,0
5285,5.0,1.0,0.0,8.0,0
5286,5.0,5.0,1.0,6.0,0
5287,5.0,1.0,0.0,8.0,0
5288,3.0,5.0,0.0,7.0,0
5289,0.0,1.0,1.0,0.0,0
5290,5.0,4.0,1.0,3.0,0
5291,5.0,5.0,1.0,6.0,0
5292,5.0,5.0,1.0,3.0,0
5293,5.0,1.0,0.0,3.0,0
5294,5.0,1.0,1.0,14.0,0
5295,5.0,1.0,0.0,7.0,0
5296,5.0,0.0,1.0,6.0,0
5297,5.0,1.0,0.0,8.0,0
5298,5.0,1.0,0.0,8.0,0
5299,5.0,0.0,1.0,1.0,0
5300,5.0,6.0,1.0,3.0,0
5301,5.0,5.0,1.0,1.0,0
5302,2.0,6.0,1.0,12.0,0
5303,5.0,4.0,0.0,6.0,0
5304,5.0,0.0,0.0,10.0,0
5305,4.0,0.0,1.0,4.0,0
5306,5.0,5.0,0.0,3.0,0
5307,6.0,1.0,0.0,1.0,0
5308,5.0,0.0,0.0,1.0,0
5309,6.0,5.0,1.0,3.0,0
5310,1.0,0.0,1.0,3.0,0
5311,2.0,1.0,0.0,1.0,0
5312,5.0,5.0,0.0,13.0,0
5313,5.0,1.0,0.0,8.0,0
5314,5.0,5.0,0.0,7.0,0
5315,2.0,1.0,0.0,3.0,1
5316,5.0,5.0,0.0,14.0,0
5317,5.0,5.0,1.0,6.0,0
5318,5.0,1.0,0.0,8.0,0
5319,6.0,1.0,0.0,3.0,0
5320,5.0,5.0,0.0,8.0,0
5321,3.0,5.0,0.0,3.0,0
5322,3.0,1.0,0.0,1.0,0
5323,4.0,5.0,1.0,9.0,0
5324,5.0,0.0,1.0,4.0,0
5325,5.0,1.0,0.0,1.0,0
5326,6.0,5.0,0.0,9.0,0
5327,5.0,1.0,1.0,6.0,0
5328,5.0,1.0,0.0,1.0,0
5329,0.0,4.0,1.0,0.0,0
5330,5.0,5.0,0.0,3.0,0
5331,5.0,5.0,1.0,6.0,0
5332,5.0,1.0,0.0,1.0,0
5333,5.0,6.0,1.0,11.0,0
5334,4.0,5.0,0.0,14.0,0
5335,5.0,0.0,1.0,5.0,0
5336,1.0,0.0,1.0,3.0,0
5337,5.0,5.0,0.0,7.0,0
5338,5.0,5.0,1.0,14.0,0
5339,5.0,5.0,0.0,6.0,0
5340,5.0,1.0,1.0,14.0,0
5341,3.0,5.0,1.0,3.0,0
5342,5.0,5.0,1.0,14.0,0
5343,5.0,1.0,0.0,8.0,1
5344,4.0,1.0,0.0,8.0,0
5345,5.0,0.0,1.0,14.0,0
5346,5.0,1.0,0.0,4.0,0
5347,5.0,0.0,1.0,3.0,1
5348,0.0,3.0,0.0,0.0,0
5349,5.0,5.0,0.0,3.0,0
5350,5.0,5.0,1.0,6.0,0
5351,5.0,0.0,1.0,6.0,0
5352,4.0,0.0,1.0,6.0,0
5353,5.0,3.0,0.0,5.0,0
5354,3.0,5.0,1.0,7.0,0
5355,2.0,6.0,1.0,6.0,0
5356,5.0,1.0,0.0,8.0,0
5357,5.0,0.0,1.0,6.0,0
5358,5.0,1.0,0.0,1.0,0
5359,5.0,5.0,0.0,6.0,0
5360,0.0,5.0,0.0,0.0,0
5361,5.0,5.0,1.0,6.0,0
5362,3.0,1.0,0.0,10.0,0
5363,5.0,1.0,0.0,8.0,0
5364,5.0,5.0,0.0,6.0,0
5365,5.0,0.0,0.0,8.0,0
5366,5.0,1.0,0.0,12.0,0
5367,3.0,5.0,1.0,7.0,0
5368,5.0,3.0,1.0,3.0,0
5369,5.0,1.0,0.0,13.0,0
5370,5.0,1.0,0.0,6.0,0
5371,5.0,5.0,0.0,14.0,0
5372,0.0,1.0,0.0,0.0,0
5373,0.0,1.0,0.0,0.0,0
5374,5.0,1.0,0.0,8.0,0
5375,5.0,1.0,0.0,8.0,0
5376,5.0,5.0,0.0,14.0,0
5377,5.0,1.0,1.0,7.0,0
5378,5.0,1.0,0.0,8.0,0
5379,0.0,1.0,0.0,0.0,0
5380,5.0,5.0,0.0,8.0,0
5381,5.0,1.0,0.0,8.0,0
5382,2.0,5.0,1.0,3.0,0
5383,5.0,5.0,0.0,14.0,0
5384,5.0,5.0,0.0,7.0,0
5385,5.0,0.0,0.0,14.0,0
5386,5.0,5.0,0.0,13.0,0
5387,1.0,0.0,0.0,8.0,0
5388,5.0,4.0,1.0,6.0,0
5389,5.0,1.0,0.0,8.0,0
5390,6.0,1.0,1.0,1.0,0
5391,0.0,5.0,0.0,0.0,0
5392,6.0,1.0,0.0,1.0,0
5393,5.0,5.0,0.0,8.0,0
5394,5.0,5.0,1.0,6.0,0
5395,3.0,5.0,1.0,7.0,0
5396,5.0,5.0,1.0,7.0,0
5397,5.0,0.0,1.0,3.0,0
5398,5.0,5.0,0.0,7.0,0
5399,5.0,1.0,0.0,4.0,0
5400,0.0,1.0,0.0,0.0,0
5401,4.0,1.0,0.0,8.0,0
5402,2.0,1.0,0.0,7.0,0
5403,5.0,1.0,0.0,8.0,0
5404,5.0,1.0,1.0,14.0,0
5405,5.0,5.0,1.0,6.0,0
5406,2.0,1.0,0.0,7.0,0
5407,5.0,5.0,1.0,3.0,0
5408,5.0,4.0,0.0,14.0,0
5409,5.0,1.0,0.0,3.0,0
5410,5.0,5.0,1.0,6.0,0
5411,5.0,1.0,0.0,8.0,0
5412,5.0,5.0,0.0,6.0,0
5413,4.0,1.0,0.0,1.0,0
5414,5.0,6.0,1.0,14.0,0
5415,5.0,5.0,1.0,8.0,0
5416,5.0,5.0,1.0,11.0,0
5417,5.0,1.0,0.0,7.0,1
5418,5.0,0.0,1.0,12.0,0
5419,3.0,5.0,0.0,7.0,0
5420,2.0,0.0,1.0,7.0,1
5421,6.0,1.0,0.0,14.0,1
5422,4.0,1.0,0.0,7.0,0
5423,5.0,1.0,0.0,7.0,0
5424,4.0,5.0,0.0,8.0,0
5425,0.0,6.0,1.0,0.0,0
5426,5.0,1.0,0.0,13.0,0
5427,5.0,1.0,0.0,5.0,0
5428,5.0,0.0,0.0,8.0,0
5429,4.0,1.0,0.0,8.0,1
5430,5.0,1.0,0.0,1.0,0
5431,5.0,1.0,0.0,6.0,0
5432,5.0,1.0,1.0,12.0,0
5433,5.0,0.0,1.0,3.0,0
5434,0.0,4.0,1.0,0.0,0
5435,5.0,1.0,0.0,1.0,0
5436,2.0,1.0,0.0,10.0,1
5437,5.0,1.0,0.0,4.0,0
5438,5.0,5.0,1.0,6.0,0
5439,5.0,5.0,0.0,4.0,0
5440,5.0,6.0,1.0,7.0,0
5441,1.0,1.0,0.0,13.0,0
5442,5.0,1.0,0.0,4.0,0
5443,2.0,0.0,1.0,7.0,0
5444,5.0,6.0,1.0,3.0,0
5445,4.0,1.0,0.0,8.0,0
5446,5.0,1.0,0.0,13.0,0
5447,4.0,1.0,0.0,14.0,0
5448,5.0,1.0,0.0,14.0,0
5449,5.0,1.0,0.0,7.0,0
5450,5.0,5.0,0.0,8.0,0
5451,5.0,5.0,0.0,14.0,0
5452,5.0,5.0,1.0,14.0,0
5453,5.0,1.0,0.0,13.0,0
5454,5.0,1.0,0.0,5.0,0
5455,5.0,5.0,0.0,12.0,0
5456,5.0,1.0,0.0,7.0,0
5457,5.0,5.0,1.0,1.0,0
5458,6.0,0.0,0.0,1.0,0
5459,5.0,5.0,0.0,5.0,0
5460,5.0,1.0,0.0,8.0,0
5461,5.0,5.0,0.0,6.0,0
5462,5.0,5.0,0.0,13.0,0
5463,4.0,0.0,1.0,1.0,1
5464,5.0,1.0,0.0,13.0,0
5465,5.0,5.0,0.0,9.0,0
5466,5.0,5.0,1.0,14.0,0
5467,5.0,1.0,0.0,7.0,0
5468,5.0,1.0,0.0,12.0,0
5469,5.0,1.0,0.0,4.0,0
5470,0.0,0.0,1.0,0.0,0
5471,5.0,1.0,0.0,9.0,1
5472,5.0,1.0,0.0,9.0,0
5473,0.0,5.0,1.0,0.0,0
5474,5.0,1.0,1.0,10.0,0
5475,5.0,1.0,0.0,4.0,0
5476,0.0,5.0,1.0,0.0,0
5477,5.0,1.0,0.0,1.0,0
5478,5.0,5.0,0.0,6.0,0
5479,2.0,1.0,1.0,3.0,0
5480,5.0,5.0,0.0,7.0,0
5481,5.0,0.0,1.0,4.0,0
5482,5.0,5.0,0.0,5.0,0
5483,5.0,5.0,0.0,8.0,0
5484,3.0,3.0,1.0,6.0,0
5485,6.0,1.0,0.0,7.0,1
5486,0.0,4.0,1.0,0.0,0
5487,6.0,0.0,1.0,14.0,1
5488,5.0,0.0,0.0,1.0,0
5489,2.0,1.0,0.0,8.0,0
5490,5.0,5.0,0.0,13.0,0
5491,5.0,5.0,0.0,4.0,0
5492,5.0,0.0,0.0,8.0,0
5493,4.0,1.0,0.0,7.0,0
5494,2.0,1.0,0.0,1.0,0
5495,5.0,1.0,0.0,14.0,0
5496,1.0,5.0,1.0,1.0,0
5497,2.0,1.0,0.0,10.0,0
5498,5.0,1.0,0.0,14.0,0
5499,5.0,1.0,0.0,1.0,0
5500,5.0,5.0,0.0,7.0,0
5501,2.0,1.0,0.0,9.0,0
5502,5.0,5.0,0.0,4.0,0
5503,5.0,1.0,0.0,14.0,0
5504,5.0,0.0,0.0,8.0,0
5505,5.0,5.0,0.0,12.0,0
5506,6.0,1.0,0.0,1.0,0
5507,5.0,0.0,1.0,3.0,0
5508,4.0,1.0,0.0,8.0,0
5509,5.0,5.0,1.0,4.0,0
5510,5.0,1.0,0.0,14.0,0
5511,3.0,5.0,1.0,3.0,0
5512,5.0,5.0,0.0,5.0,0
5513,5.0,1.0,0.0,8.0,1
5514,5.0,1.0,0.0,3.0,0
5515,0.0,1.0,0.0,0.0,0
5516,5.0,0.0,0.0,8.0,0
5517,5.0,5.0,0.0,14.0,0
5518,0.0,5.0,1.0,0.0,0
5519,5.0,5.0,1.0,14.0,0
5520,5.0,5.0,1.0,6.0,0
5521,2.0,5.0,0.0,10.0,1
5522,4.0,1.0,0.0,1.0,0
5523,3.0,0.0,0.0,7.0,0
5524,5.0,5.0,0.0,7.0,1
5525,5.0,1.0,0.0,14.0,0
5526,5.0,1.0,0.0,8.0,1
5527,5.0,5.0,1.0,3.0,0
5528,4.0,5.0,0.0,8.0,0
5529,5.0,5.0,0.0,8.0,0
5530,0.0,6.0,1.0,0.0,0
5531,5.0,1.0,0.0,3.0,0
5532,0.0,4.0,1.0,0.0,0
5533,5.0,5.0,0.0,8.0,0
5534,3.0,1.0,0.0,7.0,0
5535,6.0,1.0,1.0,14.0,0
5536,0.0,1.0,0.0,0.0,0
5537,5.0,0.0,0.0,8.0,0
5538,5.0,5.0,1.0,1.0,0
5539,5.0,1.0,0.0,14.0,1
5540,4.0,1.0,0.0,14.0,0
5541,5.0,1.0,0.0,5.0,0
5542,1.0,1.0,0.0,3.0,0
5543,5.0,5.0,0.0,13.0,0
5544,5.0,1.0,1.0,3.0,0
5545,5.0,1.0,0.0,4.0,0
5546,5.0,4.0,1.0,12.0,0
5547,5.0,0.0,0.0,7.0,1
5548,5.0,3.0,1.0,3.0,0
5549,5.0,0.0,0.0,4.0,0
5550,4.0,1.0,1.0,7.0,0
5551,5.0,4.0,1.0,8.0,0
5552,5.0,1.0,0.0,10.0,0
5553,5.0,5.0,1.0,3.0,0
5554,5.0,5.0,1.0,3.0,0
5555,4.0,1.0,0.0,1.0,0
5556,5.0,5.0,1.0,6.0,0
5557,5.0,1.0,0.0,5.0,0
5558,5.0,5.0,1.0,6.0,0
5559,5.0,5.0,0.0,4.0,0
5560,4.0,1.0,0.0,8.0,0
5561,5.0,1.0,0.0,3.0,0
5562,5.0,0.0,1.0,7.0,0
5563,5.0,1.0,0.0,8.0,0
5564,2.0,0.0,1.0,6.0,0
5565,4.0,0.0,0.0,13.0,0
5566,4.0,5.0,1.0,8.0,0
5567,5.0,0.0,1.0,1.0,1
5568,5.0,5.0,0.0,7.0,0
5569,5.0,1.0,0.0,14.0,1
5570,5.0,0.0,0.0,8.0,0
5571,5.0,4.0,1.0,1.0,0
5572,5.0,1.0,0.0,5.0,0
5573,0.0,1.0,0.0,0.0,0
5574,5.0,5.0,0.0,7.0,0
5575,1.0,5.0,1.0,3.0,0
5576,5.0,5.0,1.0,1.0,0
5577,1.0,0.0,0.0,5.0,0
5578,5.0,0.0,1.0,6.0,0
5579,5.0,5.0,1.0,1.0,0
5580,5.0,4.0,0.0,3.0,0
5581,5.0,1.0,0.0,4.0,0
5582,2.0,5.0,1.0,7.0,0
5583,0.0,5.0,1.0,0.0,0
5584,5.0,5.0,1.0,9.0,0
5585,5.0,1.0,0.0,14.0,0
5586,5.0,5.0,1.0,6.0,0
5587,0.0,6.0,1.0,0.0,0
5588,4.0,1.0,0.0,6.0,0
5589,5.0,1.0,0.0,14.0,0
5590,5.0,0.0,0.0,4.0,0
5591,5.0,1.0,0.0,8.0,0
5592,4.0,1.0,0.0,9.0,0
5593,5.0,1.0,0.0,8.0,0
5594,5.0,5.0,0.0,6.0,0
5595,5.0,1.0,1.0,7.0,0
5596,5.0,1.0,0.0,8.0,0
5597,5.0,0.0,1.0,3.0,0
5598,5.0,1.0,0.0,8.0,0
5599,2.0,1.0,0.0,1.0,0
5600,5.0,5.0,0.0,9.0,0
5601,5.0,0.0,1.0,3.0,0
5602,5.0,1.0,0.0,13.0,0
5603,1.0,5.0,1.0,3.0,0
5604,5.0,1.0,0.0,7.0,0
5605,3.0,4.0,1.0,3.0,0
5606,5.0,1.0,0.0,7.0,1
5607,5.0,5.0,0.0,6.0,0
5608,5.0,1.0,0.0,3.0,0
5609,2.0,0.0,1.0,10.0,0
5610,5.0,1.0,1.0,12.0,0
5611,5.0,5.0,1.0,4.0,0
5612,5.0,1.0,0.0,7.0,0
5613,5.0,5.0,0.0,13.0,0
5614,2.0,5.0,0.0,10.0,0
5615,5.0,5.0,0.0,4.0,0
5616,5.0,1.0,0.0,4.0,0
5617,4.0,1.0,0.0,14.0,1
5618,2.0,5.0,1.0,7.0,0
5619,5.0,1.0,0.0,5.0,0
5620,4.0,1.0,0.0,8.0,0
5621,6.0,1.0,0.0,8.0,0
5622,6.0,1.0,0.0,9.0,0
5623,0.0,5.0,0.0,0.0,0
5624,2.0,4.0,1.0,3.0,0
5625,5.0,5.0,0.0,8.0,0
5626,5.0,5.0,0.0,12.0,0
5627,5.0,1.0,0.0,1.0,0
5628,5.0,5.0,1.0,14.0,0
5629,5.0,1.0,0.0,5.0,0
5630,5.0,5.0,1.0,4.0,0
5631,5.0,1.0,0.0,8.0,0
5632,5.0,5.0,1.0,14.0,0
5633,5.0,5.0,0.0,4.0,0
5634,5.0,5.0,1.0,3.0,0
5635,0.0,1.0,1.0,0.0,0
5636,5.0,0.0,0.0,7.0,0
5637,2.0,1.0,0.0,10.0,0
5638,5.0,1.0,0.0,8.0,1
5639,5.0,3.0,0.0,8.0,0
5640,5.0,0.0,1.0,14.0,1
5641,5.0,4.0,1.0,3.0,0
5642,5.0,4.0,1.0,3.0,0
5643,5.0,4.0,1.0,10.0,0
5644,5.0,1.0,0.0,8.0,0
5645,5.0,1.0,0.0,8.0,0
5646,0.0,5.0,1.0,0.0,0
5647,4.0,1.0,0.0,14.0,0
5648,5.0,4.0,1.0,3.0,0
5649,0.0,5.0,0.0,0.0,0
5650,5.0,5.0,1.0,8.0,0
5651,5.0,1.0,0.0,8.0,0
5652,5.0,1.0,0.0,5.0,0
5653,5.0,0.0,1.0,4.0,0
5654,5.0,1.0,1.0,5.0,0
5655,5.0,1.0,0.0,8.0,0
5656,5.0,5.0,1.0,3.0,0
5657,1.0,0.0,1.0,3.0,0
5658,5.0,5.0,0.0,6.0,0
5659,5.0,1.0,1.0,1.0,1
5660,5.0,0.0,0.0,8.0,0
5661,2.0,1.0,0.0,4.0,0
5662,4.0,4.0,1.0,1.0,0
5663,2.0,1.0,0.0,1.0,0
5664,4.0,1.0,0.0,14.0,0
5665,5.0,5.0,1.0,6.0,0
5666,5.0,1.0,0.0,4.0,0
5667,5.0,1.0,0.0,8.0,0
5668,5.0,0.0,0.0,9.0,0
5669,5.0,1.0,0.0,1.0,0
5670,5.0,5.0,0.0,6.0,0
5671,5.0,0.0,0.0,14.0,0
5672,5.0,5.0,1.0,14.0,0
5673,5.0,5.0,1.0,6.0,0
5674,4.0,1.0,0.0,7.0,0
5675,5.0,5.0,1.0,7.0,0
5676,5.0,0.0,0.0,9.0,0
5677,5.0,0.0,1.0,6.0,0
5678,4.0,1.0,0.0,8.0,0
5679,5.0,5.0,0.0,8.0,0
5680,5.0,1.0,1.0,7.0,1
5681,0.0,5.0,0.0,0.0,0
5682,0.0,1.0,0.0,0.0,0
5683,5.0,5.0,0.0,8.0,0
5684,5.0,0.0,0.0,7.0,0
5685,2.0,5.0,1.0,10.0,0
5686,5.0,0.0,1.0,7.0,0
5687,2.0,4.0,1.0,3.0,0
5688,1.0,5.0,1.0,4.0,0
5689,5.0,1.0,0.0,9.0,0
5690,3.0,6.0,1.0,6.0,0
5691,5.0,1.0,0.0,7.0,0
5692,5.0,1.0,0.0,8.0,0
5693,5.0,5.0,0.0,7.0,0
5694,5.0,5.0,1.0,5.0,0
5695,5.0,0.0,1.0,6.0,0
5696,5.0,1.0,1.0,13.0,0
5697,1.0,1.0,0.0,3.0,0
5698,2.0,0.0,0.0,1.0,0
5699,5.0,1.0,0.0,6.0,0
5700,5.0,1.0,0.0,1.0,0
5701,0.0,0.0,1.0,0.0,0
5702,6.0,1.0,1.0,3.0,0
5703,5.0,1.0,0.0,8.0,0
5704,5.0,5.0,0.0,3.0,0
5705,6.0,1.0,0.0,12.0,0
5706,5.0,5.0,1.0,5.0,0
5707,5.0,0.0,1.0,3.0,0
5708,5.0,5.0,1.0,3.0,0
5709,2.0,0.0,1.0,3.0,0
5710,2.0,5.0,1.0,7.0,0
5711,4.0,5.0,0.0,1.0,0
5712,5.0,5.0,0.0,14.0,0
5713,5.0,1.0,0.0,4.0,0
5714,0.0,1.0,0.0,0.0,0
5715,5.0,1.0,0.0,12.0,0
5716,5.0,5.0,1.0,6.0,0
5717,5.0,1.0,0.0,1.0,0
5718,5.0,1.0,0.0,4.0,0
5719,6.0,1.0,0.0,1.0,0
5720,5.0,5.0,1.0,14.0,0
5721,5.0,5.0,0.0,12.0,0
5722,4.0,1.0,0.0,7.0,0
5723,5.0,0.0,0.0,1.0,0
5724,5.0,5.0,1.0,14.0,0
5725,5.0,5.0,0.0,1.0,0
5726,0.0,5.0,1.0,0.0,0
5727,5.0,5.0,1.0,7.0,0
5728,5.0,1.0,0.0,7.0,0
5729,5.0,0.0,1.0,4.0,0
5730,4.0,1.0,0.0,7.0,0
5731,4.0,1.0,0.0,8.0,0
5732,0.0,5.0,0.0,0.0,0
5733,5.0,1.0,0.0,1.0,0
5734,2.0,1.0,1.0,1.0,0
5735,0.0,5.0,0.0,0.0,0
5736,5.0,5.0,0.0,6.0,0
5737,2.0,1.0,0.0,7.0,0
5738,5.0,1.0,0.0,9.0,0
5739,5.0,1.0,1.0,3.0,1
5740,5.0,4.0,1.0,3.0,0
5741,5.0,5.0,1.0,7.0,0
5742,4.0,1.0,0.0,1.0,0
5743,5.0,5.0,0.0,13.0,0
5744,2.0,5.0,1.0,1.0,1
5745,4.0,1.0,0.0,9.0,0
5746,0.0,6.0,1.0,0.0,0
5747,6.0,1.0,0.0,7.0,0
5748,5.0,5.0,0.0,5.0,0
5749,4.0,1.0,0.0,1.0,0
5750,5.0,5.0,0.0,14.0,0
5751,5.0,1.0,0.0,14.0,0
5752,4.0,1.0,0.0,1.0,0
5753,5.0,0.0,1.0,7.0,0
5754,5.0,1.0,0.0,14.0,0
5755,5.0,5.0,1.0,4.0,0
5756,5.0,1.0,0.0,3.0,0
5757,5.0,5.0,1.0,3.0,0
5758,5.0,5.0,0.0,1.0,0
5759,5.0,5.0,0.0,5.0,0
5760,5.0,1.0,0.0,9.0,0
5761,5.0,0.0,1.0,1.0,0
5762,3.0,5.0,1.0,3.0,0
5763,5.0,5.0,1.0,7.0,0
5764,5.0,1.0,0.0,1.0,1
5765,6.0,1.0,0.0,7.0,1
5766,5.0,1.0,0.0,8.0,1
5767,5.0,1.0,0.0,4.0,0
5768,5.0,5.0,0.0,8.0,0
5769,5.0,5.0,1.0,14.0,0
5770,5.0,5.0,0.0,8.0,0
5771,6.0,1.0,0.0,1.0,0
5772,1.0,0.0,1.0,3.0,0
5773,5.0,0.0,0.0,7.0,1
5774,5.0,1.0,0.0,4.0,0
5775,5.0,0.0,0.0,4.0,0
5776,5.0,0.0,0.0,8.0,0
5777,5.0,0.0,0.0,14.0,0
5778,5.0,6.0,0.0,5.0,0
5779,5.0,5.0,0.0,3.0,0
5780,2.0,1.0,0.0,6.0,0
5781,2.0,1.0,0.0,10.0,1
5782,5.0,5.0,0.0,8.0,0
5783,0.0,6.0,0.0,0.0,0
5784,5.0,5.0,1.0,1.0,0
5785,3.0,0.0,1.0,7.0,0
5786,5.0,0.0,1.0,6.0,0
5787,5.0,1.0,0.0,6.0,0
5788,2.0,1.0,1.0,7.0,0
5789,5.0,3.0,1.0,4.0,0
5790,6.0,1.0,0.0,14.0,0
5791,5.0,1.0,0.0,12.0,1
5792,5.0,5.0,0.0,6.0,0
5793,3.0,2.0,1.0,3.0,0
5794,5.0,1.0,0.0,5.0,0
5795,5.0,5.0,1.0,6.0,0
5796,6.0,1.0,0.0,14.0,0
5797,5.0,6.0,1.0,1.0,0
5798,5.0,1.0,0.0,14.0,0
5799,5.0,1.0,0.0,4.0,0
5800,3.0,1.0,0.0,6.0,0
5801,2.0,1.0,0.0,10.0,0
5802,5.0,1.0,1.0,3.0,1
5803,4.0,1.0,0.0,14.0,0
5804,3.0,5.0,1.0,3.0,0
5805,5.0,5.0,0.0,14.0,0
5806,5.0,5.0,1.0,4.0,0
5807,4.0,5.0,0.0,1.0,0
5808,5.0,0.0,1.0,13.0,0
5809,5.0,4.0,0.0,5.0,0
5810,5.0,1.0,0.0,1.0,0
5811,5.0,5.0,0.0,13.0,0
5812,5.0,1.0,0.0,14.0,0
5813,2.0,5.0,1.0,7.0,0
5814,5.0,1.0,0.0,7.0,0
5815,5.0,1.0,0.0,8.0,0
5816,0.0,1.0,0.0,0.0,0
5817,5.0,1.0,0.0,3.0,0
5818,5.0,1.0,1.0,1.0,0
5819,5.0,1.0,1.0,6.0,1
5820,5.0,5.0,1.0,6.0,0
5821,5.0,5.0,0.0,8.0,0
5822,5.0,5.0,1.0,6.0,0
5823,5.0,0.0,0.0,3.0,0
5824,0.0,5.0,0.0,0.0,0
5825,5.0,5.0,1.0,3.0,0
5826,5.0,5.0,0.0,12.0,0
5827,5.0,4.0,1.0,3.0,0
5828,4.0,5.0,0.0,7.0,0
5829,5.0,3.0,0.0,5.0,0
5830,2.0,1.0,0.0,7.0,1
5831,5.0,1.0,0.0,1.0,0
5832,5.0,1.0,1.0,7.0,0
5833,5.0,5.0,0.0,7.0,0
5834,5.0,0.0,1.0,11.0,0
5835,3.0,1.0,0.0,3.0,0
5836,5.0,3.0,0.0,9.0,0
5837,5.0,5.0,1.0,6.0,0
5838,0.0,1.0,0.0,0.0,0
5839,2.0,1.0,0.0,7.0,0
5840,4.0,1.0,0.0,8.0,0
5841,5.0,0.0,0.0,6.0,0
5842,5.0,5.0,1.0,11.0,0
5843,5.0,1.0,1.0,6.0,0
5844,5.0,0.0,0.0,12.0,0
5845,5.0,5.0,0.0,14.0,0
5846,5.0,0.0,1.0,3.0,0
5847,5.0,1.0,0.0,14.0,0
5848,5.0,5.0,1.0,1.0,0
5849,5.0,1.0,0.0,8.0,0
5850,5.0,1.0,0.0,1.0,0
5851,5.0,0.0,1.0,4.0,0
5852,5.0,1.0,0.0,13.0,0
5853,5.0,0.0,0.0,1.0,0
5854,4.0,1.0,0.0,8.0,0
5855,3.0,1.0,0.0,7.0,0
5856,4.0,6.0,1.0,1.0,0
5857,4.0,1.0,0.0,13.0,0
5858,3.0,1.0,0.0,1.0,0
5859,5.0,5.0,0.0,14.0,0
5860,5.0,5.0,1.0,1.0,0
5861,1.0,1.0,0.0,1.0,0
5862,5.0,4.0,1.0,14.0,0
5863,5.0,1.0,0.0,14.0,0
5864,5.0,1.0,0.0,3.0,0
5865,5.0,5.0,1.0,14.0,0
5866,5.0,1.0,0.0,14.0,0
5867,5.0,1.0,0.0,7.0,0
5868,5.0,5.0,1.0,12.0,0
5869,2.0,0.0,1.0,7.0,0
5870,3.0,1.0,1.0,3.0,0
5871,5.0,5.0,0.0,3.0,0
5872,5.0,5.0,0.0,14.0,0
5873,5.0,5.0,1.0,3.0,0
5874,5.0,1.0,0.0,14.0,0
5875,5.0,1.0,0.0,7.0,0
5876,5.0,1.0,0.0,11.0,0
5877,5.0,5.0,0.0,5.0,0
5878,5.0,0.0,1.0,1.0,0
5879,5.0,0.0,1.0,1.0,0
5880,2.0,5.0,0.0,7.0,0
5881,5.0,5.0,1.0,1.0,1
5882,5.0,1.0,1.0,1.0,0
5883,3.0,0.0,1.0,7.0,0
5884,5.0,5.0,1.0,6.0,0
5885,0.0,0.0,1.0,0.0,0
5886,6.0,1.0,0.0,1.0,0
5887,5.0,1.0,0.0,8.0,0
5888,0.0,1.0,1.0,0.0,0
5889,5.0,0.0,1.0,14.0,0
5890,6.0,1.0,0.0,9.0,1
5891,5.0,5.0,1.0,3.0,0
5892,5.0,1.0,0.0,5.0,1
5893,5.0,5.0,0.0,7.0,0
5894,5.0,6.0,1.0,7.0,0
5895,3.0,5.0,1.0,7.0,0
5896,0.0,5.0,0.0,0.0,0
5897,5.0,4.0,0.0,8.0,0
5898,5.0,6.0,0.0,8.0,0
5899,5.0,1.0,1.0,12.0,0
5900,0.0,5.0,0.0,0.0,0
5901,5.0,5.0,1.0,7.0,0
5902,5.0,5.0,0.0,12.0,0
5903,5.0,1.0,0.0,6.0,0
5904,5.0,1.0,1.0,3.0,0
5905,5.0,5.0,0.0,3.0,0
5906,1.0,1.0,0.0,8.0,0
5907,5.0,1.0,0.0,1.0,0
